trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
183,False,"{'a': 0.007, 'e': 0.945100000000006}",20,0,-175.21061708037132,"{0: 11, 1: 1, 2: 4, 3: 1, 4: 3}",0
184,False,"{'a': 0.007, 'e': 0.9448000000000061}",20,0,-119.80902872545377,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
185,False,"{'a': 0.007, 'e': 0.9445000000000061}",25,8,-32.55592846889235,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 0}",1
186,False,"{'a': 0.007, 'e': 0.9442000000000061}",25,0,-103.06884017208947,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
187,False,"{'a': 0.007, 'e': 0.9439000000000062}",20,0,-99.59555987772214,"{0: 12, 1: 6, 2: 0, 3: 0, 4: 2}",0
188,False,"{'a': 0.007, 'e': 0.9436000000000062}",25,0,-72.02983599308273,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 1}",0
189,False,"{'a': 0.007, 'e': 0.9433000000000062}",25,0,-122.45476655030576,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
190,False,"{'a': 0.007, 'e': 0.9430000000000063}",25,3,-98.59480565158658,"{0: 15, 1: 0, 2: 4, 3: 2, 4: 1}",1
191,False,"{'a': 0.007, 'e': 0.9427000000000063}",30,0,-183.31436459077668,"{0: 18, 1: 2, 2: 5, 3: 3, 4: 2}",0
192,False,"{'a': 0.007, 'e': 0.9424000000000063}",25,0,-167.850396520884,"{0: 13, 1: 1, 2: 8, 3: 1, 4: 2}",0
193,False,"{'a': 0.007, 'e': 0.9421000000000064}",30,0,-162.64411563686716,"{0: 19, 1: 2, 2: 6, 3: 0, 4: 3}",0
194,False,"{'a': 0.007, 'e': 0.9418000000000064}",20,0,-123.412760002009,"{0: 9, 1: 4, 2: 5, 3: 1, 4: 1}",0
195,False,"{'a': 0.007, 'e': 0.9415000000000064}",25,12,-52.480960195363906,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 1}",1
196,False,"{'a': 0.007, 'e': 0.9412000000000065}",25,0,-179.30013996769082,"{0: 13, 1: 3, 2: 4, 3: 3, 4: 2}",0
197,False,"{'a': 0.007, 'e': 0.9409000000000065}",20,0,-47.64397057957458,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
198,False,"{'a': 0.007, 'e': 0.9406000000000065}",25,0,-154.99988813330808,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 3}",0
199,False,"{'a': 0.007, 'e': 0.9403000000000066}",20,0,-161.96794708686227,"{0: 9, 1: 2, 2: 6, 3: 1, 4: 2}",0
200,False,"{'a': 0.007, 'e': 0.9400000000000066}",20,6,-66.33985090342154,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 1}",1
201,False,"{'a': 0.007, 'e': 0.9397000000000066}",25,11,-46.09476019872057,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 1}",1
202,False,"{'a': 0.007, 'e': 0.9394000000000067}",20,0,-110.38368501713964,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
203,False,"{'a': 0.007, 'e': 0.9391000000000067}",25,0,-89.14278336823162,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
204,False,"{'a': 0.007, 'e': 0.9388000000000067}",20,0,-135.89764190476052,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
205,False,"{'a': 0.007, 'e': 0.9385000000000068}",25,0,-126.51599200067496,"{0: 10, 1: 5, 2: 9, 3: 1, 4: 0}",0
206,False,"{'a': 0.007, 'e': 0.9382000000000068}",20,0,-141.64347606845254,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
207,False,"{'a': 0.007, 'e': 0.9379000000000068}",20,0,-92.9601163794399,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
208,False,"{'a': 0.007, 'e': 0.9376000000000069}",20,0,-146.78200240401048,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
209,False,"{'a': 0.007, 'e': 0.9373000000000069}",20,0,-39.77273937742435,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
210,False,"{'a': 0.007, 'e': 0.9370000000000069}",20,0,-52.15926507494311,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
211,False,"{'a': 0.007, 'e': 0.936700000000007}",30,0,-83.49511513834707,"{0: 20, 1: 2, 2: 6, 3: 2, 4: 0}",0
212,False,"{'a': 0.007, 'e': 0.936400000000007}",25,0,-169.73347229980138,"{0: 15, 1: 1, 2: 6, 3: 0, 4: 3}",0
213,False,"{'a': 0.007, 'e': 0.936100000000007}",30,0,-295.0667928791224,"{0: 14, 1: 3, 2: 6, 3: 2, 4: 5}",0
214,False,"{'a': 0.007, 'e': 0.9358000000000071}",20,0,-136.36676120923514,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
215,False,"{'a': 0.007, 'e': 0.9355000000000071}",20,0,-190.05100039949323,"{0: 8, 1: 4, 2: 4, 3: 1, 4: 3}",0
216,False,"{'a': 0.007, 'e': 0.9352000000000071}",20,0,-69.55872802260872,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
217,False,"{'a': 0.007, 'e': 0.9349000000000072}",25,0,-104.8176903531899,"{0: 18, 1: 3, 2: 1, 3: 1, 4: 2}",0
218,False,"{'a': 0.007, 'e': 0.9346000000000072}",25,10,-79.91011155840503,"{0: 9, 1: 2, 2: 2, 3: 1, 4: 1}",1
219,False,"{'a': 0.007, 'e': 0.9343000000000072}",30,23,9.289722946409661,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.007, 'e': 0.9340000000000073}",30,0,-71.94626082939605,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
221,False,"{'a': 0.007, 'e': 0.9337000000000073}",20,0,-198.0902202014848,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 4}",0
222,False,"{'a': 0.007, 'e': 0.9334000000000073}",25,0,-78.46606062166408,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
223,False,"{'a': 0.007, 'e': 0.9331000000000074}",25,0,-45.3625409417393,"{0: 16, 1: 4, 2: 5, 3: 0, 4: 0}",0
224,False,"{'a': 0.007, 'e': 0.9328000000000074}",20,0,-55.767406208950526,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
225,False,"{'a': 0.007, 'e': 0.9325000000000074}",20,0,-49.93948923780937,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
226,False,"{'a': 0.007, 'e': 0.9322000000000075}",20,0,-111.53122567899092,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
227,False,"{'a': 0.007, 'e': 0.9319000000000075}",30,0,-97.89906287360861,"{0: 22, 1: 4, 2: 2, 3: 0, 4: 2}",0
228,False,"{'a': 0.007, 'e': 0.9316000000000075}",20,0,-129.31000465748383,"{0: 12, 1: 5, 2: 0, 3: 0, 4: 3}",0
229,False,"{'a': 0.007, 'e': 0.9313000000000076}",20,0,-88.66437913011373,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
230,False,"{'a': 0.007, 'e': 0.9310000000000076}",25,0,-123.83984314608514,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",1
231,False,"{'a': 0.007, 'e': 0.9307000000000076}",25,20,8.555682712564304,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.007, 'e': 0.9304000000000077}",20,0,-102.93024538567865,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
233,False,"{'a': 0.007, 'e': 0.9301000000000077}",25,0,-188.03005349444638,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 4}",0
234,False,"{'a': 0.007, 'e': 0.9298000000000077}",20,0,-31.340171707054203,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
235,False,"{'a': 0.007, 'e': 0.9295000000000078}",25,0,-39.09928656318272,"{0: 18, 1: 4, 2: 2, 3: 1, 4: 0}",0
236,False,"{'a': 0.007, 'e': 0.9292000000000078}",20,0,-47.55995203492343,"{0: 14, 1: 5, 2: 0, 3: 0, 4: 1}",0
237,False,"{'a': 0.007, 'e': 0.9289000000000078}",20,6,-93.17994325952237,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 2}",1
238,False,"{'a': 0.007, 'e': 0.9286000000000079}",25,0,-84.91715444154785,"{0: 17, 1: 2, 2: 2, 3: 4, 4: 0}",0
239,False,"{'a': 0.007, 'e': 0.9283000000000079}",20,14,7.800736941954029,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
240,False,"{'a': 0.007, 'e': 0.9280000000000079}",20,0,-97.0908968168129,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
241,False,"{'a': 0.007, 'e': 0.927700000000008}",20,0,-122.01708468794399,"{0: 9, 1: 1, 2: 7, 3: 3, 4: 0}",0
242,False,"{'a': 0.007, 'e': 0.927400000000008}",20,0,-146.19605793359852,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
243,False,"{'a': 0.007, 'e': 0.927100000000008}",35,0,-141.16530380512773,"{0: 20, 1: 4, 2: 8, 3: 3, 4: 0}",0
244,False,"{'a': 0.007, 'e': 0.9268000000000081}",30,17,-34.567390527866046,"{0: 8, 1: 2, 2: 2, 3: 1, 4: 0}",1
245,False,"{'a': 0.007, 'e': 0.9265000000000081}",20,0,-104.08934104031076,"{0: 9, 1: 5, 2: 5, 3: 0, 4: 1}",0
246,False,"{'a': 0.007, 'e': 0.9262000000000081}",25,8,-9.729528783354871,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 0}",1
247,False,"{'a': 0.007, 'e': 0.9259000000000082}",35,0,-54.35976860218345,"{0: 25, 1: 4, 2: 5, 3: 1, 4: 0}",0
248,False,"{'a': 0.007, 'e': 0.9256000000000082}",25,0,-199.79896997905308,"{0: 12, 1: 3, 2: 6, 3: 1, 4: 3}",0
249,False,"{'a': 0.007, 'e': 0.9253000000000082}",20,0,-82.3845228845713,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
250,False,"{'a': 0.007, 'e': 0.9250000000000083}",20,0,-56.52833717804663,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
251,False,"{'a': 0.007, 'e': 0.9247000000000083}",20,0,-155.46389240631208,"{0: 11, 1: 4, 2: 1, 3: 1, 4: 3}",0
252,False,"{'a': 0.007, 'e': 0.9244000000000083}",20,0,-95.82461218096702,"{0: 13, 1: 2, 2: 2, 3: 2, 4: 1}",0
253,False,"{'a': 0.007, 'e': 0.9241000000000084}",25,0,-97.67900324615476,"{0: 15, 1: 3, 2: 4, 3: 3, 4: 0}",0
254,False,"{'a': 0.007, 'e': 0.9238000000000084}",25,0,-148.766262103817,"{0: 17, 1: 1, 2: 2, 3: 3, 4: 2}",0
255,False,"{'a': 0.007, 'e': 0.9235000000000084}",20,0,-108.3756870062383,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
256,False,"{'a': 0.007, 'e': 0.9232000000000085}",25,0,-96.46326688281623,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
257,False,"{'a': 0.007, 'e': 0.9229000000000085}",20,0,-150.7524082687467,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 3}",0
258,False,"{'a': 0.007, 'e': 0.9226000000000085}",30,0,-106.70706882438833,"{0: 17, 1: 6, 2: 6, 3: 0, 4: 1}",0
259,False,"{'a': 0.007, 'e': 0.9223000000000086}",25,12,-53.916179645296516,"{0: 7, 1: 1, 2: 4, 3: 1, 4: 0}",1
260,False,"{'a': 0.007, 'e': 0.9220000000000086}",30,0,-106.82272292482168,"{0: 19, 1: 4, 2: 5, 3: 1, 4: 1}",0
261,False,"{'a': 0.007, 'e': 0.9217000000000086}",35,0,-205.7389714672167,"{0: 19, 1: 4, 2: 7, 3: 3, 4: 2}",0
262,False,"{'a': 0.007, 'e': 0.9214000000000087}",20,3,-46.56201093043285,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 0}",1
263,False,"{'a': 0.007, 'e': 0.9211000000000087}",25,0,-201.6141578927579,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 5}",0
264,False,"{'a': 0.007, 'e': 0.9208000000000087}",20,0,-104.12289451684747,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 2}",0
265,False,"{'a': 0.007, 'e': 0.9205000000000088}",20,14,-35.48742455506823,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 1}",1
266,False,"{'a': 0.007, 'e': 0.9202000000000088}",25,0,-106.08304099543966,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
267,False,"{'a': 0.007, 'e': 0.9199000000000088}",25,0,-54.26936446451663,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
268,False,"{'a': 0.007, 'e': 0.9196000000000089}",20,12,-24.398839582676512,"{0: 4, 1: 2, 2: 2, 3: 0, 4: 0}",1
269,False,"{'a': 0.007, 'e': 0.9193000000000089}",20,0,-138.60846362965935,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
270,False,"{'a': 0.007, 'e': 0.9190000000000089}",25,0,-90.03709093053227,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
271,False,"{'a': 0.007, 'e': 0.918700000000009}",25,0,-78.49290332308136,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
272,False,"{'a': 0.007, 'e': 0.918400000000009}",25,0,-171.13689971918265,"{0: 12, 1: 2, 2: 8, 3: 1, 4: 2}",0
273,False,"{'a': 0.007, 'e': 0.918100000000009}",30,0,-116.88460698290693,"{0: 21, 1: 1, 2: 6, 3: 0, 4: 2}",0
274,False,"{'a': 0.007, 'e': 0.917800000000009}",20,0,-48.125409371579934,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
275,False,"{'a': 0.007, 'e': 0.9175000000000091}",25,0,-129.5492894386493,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
276,False,"{'a': 0.007, 'e': 0.9172000000000091}",20,0,-219.8790024645592,"{0: 10, 1: 0, 2: 5, 3: 1, 4: 4}",0
277,False,"{'a': 0.007, 'e': 0.9169000000000092}",20,0,-146.16324303197985,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 2}",0
278,False,"{'a': 0.007, 'e': 0.9166000000000092}",20,0,-143.54263890291259,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 2}",0
279,False,"{'a': 0.007, 'e': 0.9163000000000092}",20,0,-169.23228043038017,"{0: 11, 1: 3, 2: 2, 3: 1, 4: 3}",0
280,False,"{'a': 0.007, 'e': 0.9160000000000093}",25,0,-29.016944539224465,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
281,False,"{'a': 0.007, 'e': 0.9157000000000093}",20,0,-82.69068912768176,"{0: 12, 1: 2, 2: 4, 3: 2, 4: 0}",0
282,False,"{'a': 0.007, 'e': 0.9154000000000093}",30,0,-142.61654656688341,"{0: 19, 1: 5, 2: 2, 3: 2, 4: 2}",0
283,False,"{'a': 0.007, 'e': 0.9151000000000094}",25,7,-142.21913244735825,"{0: 9, 1: 2, 2: 4, 3: 1, 4: 2}",1
284,False,"{'a': 0.007, 'e': 0.9148000000000094}",20,0,-120.29871289327954,"{0: 9, 1: 3, 2: 6, 3: 1, 4: 1}",0
285,False,"{'a': 0.007, 'e': 0.9145000000000094}",25,0,-113.6476867795528,"{0: 16, 1: 0, 2: 7, 3: 1, 4: 1}",0
286,False,"{'a': 0.007, 'e': 0.9142000000000094}",20,0,-130.02740147897063,"{0: 11, 1: 2, 2: 3, 3: 3, 4: 1}",0
287,False,"{'a': 0.007, 'e': 0.9139000000000095}",25,0,-96.97276777026057,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",0
288,False,"{'a': 0.007, 'e': 0.9136000000000095}",25,5,-35.51225379689284,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",1
289,False,"{'a': 0.007, 'e': 0.9133000000000095}",20,0,-108.75573812624938,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
290,False,"{'a': 0.007, 'e': 0.9130000000000096}",25,0,-125.88057113098095,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
291,False,"{'a': 0.007, 'e': 0.9127000000000096}",25,0,-176.7193551978584,"{0: 12, 1: 2, 2: 8, 3: 1, 4: 2}",0
292,False,"{'a': 0.007, 'e': 0.9124000000000096}",30,0,-138.77351402671394,"{0: 21, 1: 2, 2: 3, 3: 2, 4: 2}",0
293,False,"{'a': 0.007, 'e': 0.9121000000000097}",25,0,-68.79975455222709,"{0: 17, 1: 5, 2: 2, 3: 0, 4: 1}",1
294,False,"{'a': 0.007, 'e': 0.9118000000000097}",20,0,-106.03624755002068,"{0: 10, 1: 5, 2: 3, 3: 1, 4: 1}",0
295,False,"{'a': 0.007, 'e': 0.9115000000000097}",30,0,-154.75098534339844,"{0: 18, 1: 3, 2: 7, 3: 0, 4: 2}",0
296,False,"{'a': 0.007, 'e': 0.9112000000000098}",25,0,-162.42749417174434,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 4}",0
297,False,"{'a': 0.007, 'e': 0.9109000000000098}",20,0,-119.8584124918511,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
298,False,"{'a': 0.007, 'e': 0.9106000000000098}",20,0,-169.53303863876405,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 3}",0
299,False,"{'a': 0.007, 'e': 0.9103000000000099}",30,0,-139.921533691351,"{0: 18, 1: 2, 2: 7, 3: 2, 4: 1}",0
300,False,"{'a': 0.007, 'e': 0.9100000000000099}",20,8,-34.757097417615284,"{0: 6, 1: 3, 2: 3, 3: 0, 4: 0}",1
301,False,"{'a': 0.007, 'e': 0.90970000000001}",20,0,-131.98103223102083,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
302,False,"{'a': 0.007, 'e': 0.90940000000001}",20,0,-90.00817763856566,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
303,False,"{'a': 0.007, 'e': 0.90910000000001}",25,0,-70.63221469415558,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
304,False,"{'a': 0.007, 'e': 0.90880000000001}",30,0,-136.81441972484456,"{0: 17, 1: 3, 2: 8, 3: 1, 4: 1}",0
305,False,"{'a': 0.007, 'e': 0.9085000000000101}",20,0,-120.1129381824469,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
306,False,"{'a': 0.007, 'e': 0.9082000000000101}",20,0,-199.00552672713434,"{0: 9, 1: 2, 2: 4, 3: 2, 4: 3}",0
307,False,"{'a': 0.007, 'e': 0.9079000000000101}",30,0,-293.3745535377947,"{0: 13, 1: 4, 2: 7, 3: 1, 4: 5}",0
308,False,"{'a': 0.007, 'e': 0.9076000000000102}",20,0,-169.44604142826418,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 4}",0
309,False,"{'a': 0.007, 'e': 0.9073000000000102}",20,0,-53.452539471586014,"{0: 13, 1: 4, 2: 1, 3: 2, 4: 0}",0
310,False,"{'a': 0.007, 'e': 0.9070000000000102}",25,0,-135.06268892326472,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
311,False,"{'a': 0.007, 'e': 0.9067000000000103}",25,0,-84.30365017694362,"{0: 15, 1: 3, 2: 5, 3: 2, 4: 0}",0
312,False,"{'a': 0.007, 'e': 0.9064000000000103}",25,10,-37.70741221849413,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
313,False,"{'a': 0.007, 'e': 0.9061000000000103}",30,0,-100.66606854083217,"{0: 17, 1: 3, 2: 9, 3: 1, 4: 0}",0
314,False,"{'a': 0.007, 'e': 0.9058000000000104}",25,0,-70.57041663304389,"{0: 14, 1: 6, 2: 5, 3: 0, 4: 0}",0
315,False,"{'a': 0.007, 'e': 0.9055000000000104}",25,0,-169.88024692523035,"{0: 14, 1: 4, 2: 4, 3: 0, 4: 3}",0
316,False,"{'a': 0.007, 'e': 0.9052000000000104}",20,0,-62.68652634346479,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
317,False,"{'a': 0.007, 'e': 0.9049000000000105}",20,0,-66.47089191918518,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
318,False,"{'a': 0.007, 'e': 0.9046000000000105}",25,11,-10.598025096639944,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
319,False,"{'a': 0.007, 'e': 0.9043000000000105}",25,0,-137.01487156709692,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
320,False,"{'a': 0.007, 'e': 0.9040000000000106}",25,0,-172.43168568381373,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 3}",0
321,False,"{'a': 0.007, 'e': 0.9037000000000106}",25,0,-131.21684356000958,"{0: 16, 1: 1, 2: 4, 3: 3, 4: 1}",0
322,False,"{'a': 0.007, 'e': 0.9034000000000106}",30,0,-145.40645624977046,"{0: 17, 1: 2, 2: 9, 3: 1, 4: 1}",0
323,False,"{'a': 0.007, 'e': 0.9031000000000107}",30,0,-92.85548055999416,"{0: 22, 1: 0, 2: 6, 3: 1, 4: 1}",0
324,False,"{'a': 0.007, 'e': 0.9028000000000107}",30,0,-168.56286459548346,"{0: 15, 1: 4, 2: 9, 3: 0, 4: 2}",0
325,False,"{'a': 0.007, 'e': 0.9025000000000107}",20,12,-16.913450478078666,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
326,False,"{'a': 0.007, 'e': 0.9022000000000108}",30,0,-48.18660849437338,"{0: 21, 1: 4, 2: 5, 3: 0, 4: 0}",0
327,False,"{'a': 0.007, 'e': 0.9019000000000108}",25,0,-123.17215015766058,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
328,False,"{'a': 0.007, 'e': 0.9016000000000108}",20,0,-50.28606780641655,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
329,False,"{'a': 0.007, 'e': 0.9013000000000109}",30,12,-133.50086234503146,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 3}",1
330,False,"{'a': 0.007, 'e': 0.9010000000000109}",20,0,-73.63653471402155,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
331,False,"{'a': 0.007, 'e': 0.9007000000000109}",20,0,-177.3119768909582,"{0: 9, 1: 4, 2: 3, 3: 1, 4: 3}",0
332,False,"{'a': 0.007, 'e': 0.900400000000011}",25,0,-182.57820098998945,"{0: 15, 1: 2, 2: 3, 3: 2, 4: 3}",0
333,False,"{'a': 0.007, 'e': 0.900100000000011}",35,0,-91.02075809667696,"{0: 25, 1: 4, 2: 4, 3: 1, 4: 1}",0
334,False,"{'a': 0.007, 'e': 0.899800000000011}",20,0,-51.97273606421887,"{0: 10, 1: 7, 2: 3, 3: 0, 4: 0}",0
335,False,"{'a': 0.007, 'e': 0.8995000000000111}",25,0,-124.8017693155981,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
336,False,"{'a': 0.007, 'e': 0.8992000000000111}",20,0,-10.568637712864762,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
337,False,"{'a': 0.007, 'e': 0.8989000000000111}",20,0,-20.340016256928827,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
338,False,"{'a': 0.007, 'e': 0.8986000000000112}",30,0,-72.43826536610172,"{0: 22, 1: 3, 2: 4, 3: 0, 4: 1}",0
339,False,"{'a': 0.007, 'e': 0.8983000000000112}",20,0,-201.38285146733307,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 4}",0
340,False,"{'a': 0.007, 'e': 0.8980000000000112}",25,0,-119.85923808362347,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
341,False,"{'a': 0.007, 'e': 0.8977000000000113}",20,0,-169.57324098251706,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 3}",0
342,False,"{'a': 0.007, 'e': 0.8974000000000113}",30,6,-115.25411400694118,"{0: 14, 1: 4, 2: 3, 3: 2, 4: 1}",1
343,False,"{'a': 0.007, 'e': 0.8971000000000113}",25,4,-134.66934330612202,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 2}",1
344,False,"{'a': 0.007, 'e': 0.8968000000000114}",20,0,-48.533175639424634,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
345,False,"{'a': 0.007, 'e': 0.8965000000000114}",25,0,-136.01107280370326,"{0: 11, 1: 6, 2: 6, 3: 1, 4: 1}",0
346,False,"{'a': 0.007, 'e': 0.8962000000000114}",35,0,-202.40674080832756,"{0: 19, 1: 5, 2: 7, 3: 2, 4: 2}",0
347,False,"{'a': 0.007, 'e': 0.8959000000000115}",20,0,-114.82561301835216,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
348,False,"{'a': 0.007, 'e': 0.8956000000000115}",20,0,-61.706886773084065,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
349,False,"{'a': 0.007, 'e': 0.8953000000000115}",20,0,-119.78913948494055,"{0: 12, 1: 3, 2: 2, 3: 1, 4: 2}",0
350,False,"{'a': 0.007, 'e': 0.8950000000000116}",30,0,-289.30637637700767,"{0: 12, 1: 2, 2: 11, 3: 1, 4: 4}",0
351,False,"{'a': 0.007, 'e': 0.8947000000000116}",20,2,-78.78585459238714,"{0: 11, 1: 1, 2: 5, 3: 0, 4: 1}",1
352,False,"{'a': 0.007, 'e': 0.8944000000000116}",20,0,-103.97733918383307,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
353,False,"{'a': 0.007, 'e': 0.8941000000000117}",30,0,-145.7510540779825,"{0: 16, 1: 2, 2: 10, 3: 1, 4: 1}",0
354,False,"{'a': 0.007, 'e': 0.8938000000000117}",30,0,-75.02977688477118,"{0: 19, 1: 4, 2: 6, 3: 1, 4: 0}",0
355,False,"{'a': 0.007, 'e': 0.8935000000000117}",25,0,-248.55728122136134,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 5}",0
356,False,"{'a': 0.007, 'e': 0.8932000000000118}",20,0,-72.14779123530917,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
357,False,"{'a': 0.007, 'e': 0.8929000000000118}",20,0,-48.353043340475814,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
358,False,"{'a': 0.007, 'e': 0.8926000000000118}",20,0,-11.021978651773242,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
359,False,"{'a': 0.007, 'e': 0.8923000000000119}",20,0,-17.130587358945267,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
360,False,"{'a': 0.007, 'e': 0.8920000000000119}",25,0,-5.161350626870737,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
361,False,"{'a': 0.007, 'e': 0.8917000000000119}",20,0,-107.15381756356105,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
362,False,"{'a': 0.007, 'e': 0.891400000000012}",20,10,-69.71978075414171,"{0: 6, 1: 0, 2: 2, 3: 1, 4: 1}",1
363,False,"{'a': 0.007, 'e': 0.891100000000012}",25,0,-115.59612839091925,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
364,False,"{'a': 0.007, 'e': 0.890800000000012}",20,0,-42.63086109617659,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
365,False,"{'a': 0.007, 'e': 0.8905000000000121}",25,0,-82.16889879297057,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
366,False,"{'a': 0.007, 'e': 0.8902000000000121}",25,0,-70.85783853010068,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
